,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
10,2016-01-03 00:00:00,2016,1,53,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,NaT,2016-01-03 00:00:00,Extra Train,2016-01-03 20:02:00,2016-01-03 20:02:00,2016-01-03 23:10:00,2016-01-03 23:10:00,8089905001.0,nan,CCL,0.0,4256.2,0.0,75,0,73,6,3.1333333334187046,0.0,3.1333333334187046,nan,Train was not planned,None,No Cancellation,None,EXTRA LOAD.,34866
11,2016-01-03 00:00:00,2016,1,53,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-03 00:00:00,2016-01-03 00:00:00,Train Ran,2016-01-02 17:47:00,2016-01-02 17:47:00,2016-01-03 00:45:00,2016-01-03 00:45:00,8089904878.0,nan,CCL,4350.0,4376.25,0.0,75,75,75,6,6.966666666674428,0.0,6.966666666674428,Train 8089904878 planned for 2016/01/03 arrived on 2016/01/02,Train 8089904878 was planned for 2016/01/03 but arrived on 2016/01/02,None,No Cancellation,None,nan,34812
12,2016-01-03 00:00:00,2016,1,53,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-03 00:00:00,2016-01-03 00:00:00,Train Ran,2016-01-03 03:26:00,2016-01-03 03:26:00,2016-01-03 10:36:00,2016-01-03 10:36:00,8089904993.0,nan,CCL,4350.0,4376.85,0.0,75,75,75,6,7.166666666627862,0.0,7.166666666627862,nan,nan,None,No Cancellation,None,1) 3/1 04:00 : Busy loading.,34813
13,2016-01-03 00:00:00,2016,1,53,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam Coal,Location40,XAR,nan,None Selected,AMX,2016-01-03 00:00:00,2016-01-03 00:00:00,Train Ran,2016-01-03 12:43:00,2016-01-03 12:43:00,2016-01-03 17:58:00,2016-01-03 17:58:00,8089905021.0,UC-M0015 (99002805),CCL,5900.0,5941.2,5908.0,100,100,100,4,5.25,0.0,5.25,nan,nan,None,No Cancellation,None,"1) 2/1 23:00 : Empties plan to depart from Ermelo to Delmas with Train 200 @ midnight tonight.
2) 3/1 01:00 : Empties departed from Ermelo to Delmas with Train 200 @ 23:44 - 2/1 :  Empties en route Delmas.",34777
14,2016-01-03 00:00:00,2016,1,53,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,None Selected,Location162,SDM,nan,None Selected,None Selected,2016-01-03 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0.0,0.0,0.0,100,0,0,4,nan,0.0,nan,nan,nan,None,No Cancellation,None,PRELIMINARY NWB :  NOT APPROVED BY Location172.,34775
15,2016-01-04 00:00:00,2016,1,1,1,Location54,Location8,Location54 to Location92,Location54,Location110,Coking Coal - Semi Soft Unsized,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-03 21:15:00,2016-01-03 21:40:00,2016-01-03 23:10:00,2016-01-04 00:10:00,8089930672.0,nan,CFR,4350.0,4186.2,0.0,75,75,75,6,2.916666666744277,0.0,1.5,Train 8089930672 planned for 2016/01/05 arrived on 2016/01/03,Train 8089930672 was planned for 2016/01/05 but arrived on 2016/01/03,None,No Cancellation,None,nan,34840
16,2016-01-04 00:00:00,2016,1,1,1,Location54,Location8,Location54 to Location97,Location54,Location179,Coking Coal - Semi Soft Unsized,None Selected,None Selected,nan,None Selected,None Selected,2016-01-04 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-02 05:25:00,2016-01-02 08:20:00,2016-01-02 09:45:00,2016-01-04 01:05:00,8089930645.0,nan,CFR,4350.0,4612.039,0.0,75,75,80,6,43.66666666668607,0.0,1.4166666667442769,Train 8089930645 planned for 2016/01/04 arrived on 2016/01/02,Train 8089930645 was planned for 2016/01/04 but arrived on 2016/01/02,None,No Cancellation,None,1) 4/1 04:00 : Loaded :  On hand Location54 :  Waiting for a connection to Thabazimbi.,34836
17,2016-01-04 00:00:00,2016,1,1,1,Location54,Domestic Clients,Location54 to Location216 Location31,Location54,Location31,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-04 10:15:00,2016-01-04 10:40:00,2016-01-04 13:20:00,2016-01-04 13:50:00,8089930566.0,nan,CFR,1920.0,2520.6,0.0,40,40,45,6,3.583333333313931,0.0,2.6666666666278616,Train 8089930566 planned for 2016/01/05 arrived on 2016/01/04,Train 8089930566 was planned for 2016/01/05 but arrived on 2016/01/04,None,No Cancellation,None,nan,34846
18,2016-01-04 00:00:00,2016,1,1,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2016-01-04 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-04 18:12:00,2016-01-04 18:12:00,2016-01-04 20:42:00,2016-01-04 20:42:00,8089925482.0,nan,ASJ,1760.0,1737.8,0.0,40,40,40,6,2.5000000001164153,0.0,2.5000000001164153,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Empties on hand Bijlkor :  Waiting for the 08:00 Crew to come on duty.
2) 4/1 11:20 : Taxi departed from Bijlkor en route to Delmas.",34852
19,2016-01-04 00:00:00,2016,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-04 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-04 13:00:00,2016-01-04 13:00:00,2016-01-04 16:46:00,2016-01-04 16:46:00,8089925124.0,nan,CCL,4350.0,4381.1,0.0,75,75,75,6,3.766666666720994,0.0,3.766666666720994,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Waiting for ""Blend"".
2) 4/1 12:45 : Busy loading..",34857
20,2016-01-04 00:00:00,2016,1,1,1,Location80,Exports,Location80 to Location125 (Location40 MP LTA),Location80,Location125,Steam - Unsized,Location40,None Selected,nan,Location40,AMX,2016-01-04 00:00:00,2016-01-04 00:00:00,Train Ran,2016-01-04 14:25:00,2016-01-04 14:46:00,2016-01-04 16:59:00,2016-01-04 17:05:00,8089925532.0,AMX00001 (99002381),CCL,8400.0,8434.24,8097.0,100,100,100,4,2.6666666666278616,0.0,2.2166666667326353,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Empties plan to depart from Ermelo to Location80 with Train 472 - 18:00 - 4/12.
2) 4/1 12:00 : Empties still planned as above.
3) 4/1 18:10 : Empties departed on train 442 at 12:03 from Ermelo.",34822
21,2016-01-04 00:00:00,2016,1,1,1,Location154,Exports,Location154 to Location125 (Location40 - Location211),Location154,Location125,Steam Coal,None Selected,None Selected,nan,Location40,None Selected,NaT,2016-01-04 00:00:00,Extra Train,2015-12-31 02:10:00,2015-12-31 02:10:00,2016-01-04 18:05:00,2016-01-04 22:50:00,8089860879.0,TFG001 (99002380),CCL,0.0,8300.0,0.0,100,0,100,4,116.66666666662786,0.0,111.91666666651145,nan,Train was not planned,None,No Cancellation,None,nan,34867
22,2016-01-05 00:00:00,2016,1,1,1,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-04 21:05:00,2016-01-04 21:45:00,2016-01-05 04:00:00,2016-01-05 04:30:00,8089930692.0,nan,CCL,4234.0,3830.0,0.0,73,73,68,6,7.416666666744277,0.0,6.249999999941792,Train 8089930692 planned for 2016/01/05 arrived on 2016/01/04,Train 8089930692 was planned for 2016/01/05 but arrived on 2016/01/04,None,No Cancellation,None,nan,34843
23,2016-01-05 00:00:00,2016,1,1,1,Location54,Domestic Clients,Location54 to Location156 Depot,Location54,Location156,Coking Coal - Semi Soft Peas & Smal Nuts,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-05 12:45:00,2016-01-05 19:20:00,2016-01-05 21:30:00,2016-01-05 21:35:00,8089930584.0,nan,CAL,2400.0,2067.398,0.0,50,50,43,6,8.83333333331393,0.0,2.166666666744277,nan,nan,None,No Cancellation,None,"1) 5/1 04:45 : Empties on hand Thabazimbi for connection on the 06:00 hauler to Location54.
2) 5/1 16:00 : Busy loading.",34847
24,2016-01-05 00:00:00,2016,1,1,1,Location54,Exports,Location54 to Location125 Delivered - Coking Coal,Location54,Location125,Coking Coal - Unsized,Location40,AMX,nan,Location40,AMX,2015-12-21 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-05 01:45:00,2016-01-05 02:30:00,2016-01-05 11:20:00,2016-01-05 11:45:00,8089937537.0,AMX415 (99002327),CCL,5800.0,5886.858,5934.0,100,100,100,7,10.000000000116415,0.0,8.83333333331393,Train 8089937537 planned for 2015/12/21 arrived on 2016/01/05,Train 8089937537 was planned for 2015/12/21 but arrived on 2016/01/05,None,No Cancellation,None,1) 21/12 04:00 : Train 9417 of 20/12 departed from PRZ with a GFB load.  3 ECP & 1 10E locomotives is on hand Pyramid South.  The loaded load of 4/12 is still en route to Pyramid South from Thabazimbi.  It seems that we will not get empties tonight from E,34720
25,2016-01-05 00:00:00,2016,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-04 23:50:00,2016-01-04 23:50:00,2016-01-05 03:05:00,2016-01-05 03:05:00,8089925142.0,nan,CCL,4350.0,4377.05,0.0,75,75,75,6,3.2499999999417923,0.0,3.2499999999417923,Train 8089925142 planned for 2016/01/05 arrived on 2016/01/04,Train 8089925142 was planned for 2016/01/05 but arrived on 2016/01/04,None,No Cancellation,None,nan,34858
26,2016-01-05 00:00:00,2016,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,Location40,XAR,nan,Location40,SDM,2016-01-05 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-05 06:03:00,2016-01-05 06:03:00,2016-01-05 13:25:00,2016-01-05 13:25:00,8089936355.0,XAR361 (99002171),CCL,5900.0,5931.95,5930.0,100,100,100,4,7.366666666755918,0.0,7.366666666755918,nan,nan,None,No Cancellation,None,1) 5/1 01:10 : Empties departed on train 200 at 00:35 from Ermelo.,34829
27,2016-01-05 00:00:00,2016,1,1,1,Location80,Exports,Location80 to Location125 (Location40 MP LTA),Location80,Location125,Steam - Unsized,Location40,None Selected,nan,Location40,AMX,2016-01-05 00:00:00,2016-01-05 00:00:00,Train Ran,2016-01-05 20:25:00,2016-01-05 20:44:00,2016-01-05 22:43:00,2016-01-05 23:07:00,8089925588.0,AMX00002 (99002381),CCL,8400.0,8449.34,8318.0,100,100,100,4,2.699999999895226,0.0,1.9833333333372138,nan,nan,None,No Cancellation,None,"1) 5/1 04:45 : Empties planned to depart on train 472 at 18:00 from Ermelo but might depart earlier than planned.
2) 5/1 16:00 : Empties coupled and preparing the locomotives for departure.
3) 5/1 17:00 : Empties departed from Ermelo to Location80 with Trai",34827
28,2016-01-06 00:00:00,2016,1,1,1,Location54,Location8,Location54 to Location100,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2016-01-05 00:00:00,2016-01-06 00:00:00,Train Ran,2016-01-06 03:15:00,2016-01-06 04:15:00,2016-01-06 15:05:00,2016-01-06 17:00:00,8089930654.0,nan,CFR,4350.0,4333.06,0.0,75,75,80,6,13.750000000116415,0.0,10.833333333197515,Train 8089930654 planned for 2016/01/05 arrived on 2016/01/06,Train 8089930654 was planned for 2016/01/05 but arrived on 2016/01/06,None,No Cancellation,None,"1) 5/1 04:45 : Empties en route to Thabazimbi.
2) 5/1 16:00 : Empties en route to Thabazimbi.
3) 6/1 04:45 : Busy loading.
4) 6/1 17:00 : Busy loading.",34837
29,2016-01-06 00:00:00,2016,1,1,1,Location54,Domestic Clients,Location54 to Location216 Location31,Location54,Location31,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,2016-01-07 00:00:00,2016-01-06 00:00:00,Train Ran,2016-01-06 11:10:00,2016-01-06 18:30:00,2016-01-06 21:20:00,2016-01-06 21:30:00,8089930575.0,nan,CFR,1920.0,2531.7,0.0,40,40,45,6,10.33333333331393,0.0,2.833333333313931,Train 8089930575 planned for 2016/01/07 arrived on 2016/01/06,Train 8089930575 was planned for 2016/01/07 but arrived on 2016/01/06,None,No Cancellation,None,nan,34848
30,2016-01-06 00:00:00,2016,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-06 00:00:00,2016-01-06 00:00:00,Train Ran,2016-01-05 21:01:00,2016-01-05 21:01:00,2016-01-06 02:59:00,2016-01-06 02:59:00,8089925151.0,nan,CCL,4350.0,4390.2,0.0,75,75,75,6,5.966666666558012,0.0,5.966666666558012,Train 8089925151 planned for 2016/01/06 arrived on 2016/01/05,Train 8089925151 was planned for 2016/01/06 but arrived on 2016/01/05,None,No Cancellation,None,nan,34859
31,2016-01-06 00:00:00,2016,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-07 00:00:00,2016-01-06 00:00:00,Train Ran,2016-01-06 15:06:00,2016-01-06 15:06:00,2016-01-06 21:21:00,2016-01-06 21:21:00,8089925189.0,nan,CCL,4350.0,4380.7,0.0,75,75,75,6,6.249999999941792,0.0,6.249999999941792,Train 8089925189 planned for 2016/01/07 arrived on 2016/01/06,Train 8089925189 was planned for 2016/01/07 but arrived on 2016/01/06,None,No Cancellation,None,nan,34860
32,2016-01-06 00:00:00,2016,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,None Selected,XAR,nan,Location40,SDM,2016-01-06 00:00:00,2016-01-06 00:00:00,Train Ran,2016-01-06 05:17:00,2016-01-06 05:20:00,2016-01-06 12:03:00,2016-01-06 12:05:00,8089936373.0,XAR362 (99002171),CCL,5900.0,5955.05,5920.0,100,100,100,4,6.7999999999883585,0.0,6.716666666732635,nan,nan,None,No Cancellation,None,"1) 6/1 01:30 : Empties departed on train 202 at 21:30/5 from Ermelo.
2) 6/1 04:45 : Busy loading.",34830
33,2016-01-07 00:00:00,2016,1,1,2,Location15,Exports,Location15 to Location125 (Location40 - Location211),Location15,Location125,Steam Coal,None Selected,None Selected,nan,Location40,None Selected,NaT,2016-01-07 00:00:00,Extra Train,2016-01-07 07:45:00,2016-01-07 08:50:00,2016-01-07 18:25:00,2016-01-07 18:25:00,8089946109.0,TFGBLK002 (99002380),CCL,0.0,8266.47,0.0,100,0,100,4,9.333333333352735,1.3333333333333333,9.58333333331393,nan,Train was not planned,None,No Cancellation,None,"1) 7/1 00:35 : Empties planned to depart on train 422 at 03:00 from Ermelo.
2) 7/1 05:00 : Empties departed on train 422 at 04:00 from Ermelo.
3) 7/1 17:00 : Loaded wait info.",34869
34,2016-01-07 00:00:00,2016,1,1,2,Location24,Exports,Location24 to Location125 (Location40 - Location211),Location24,Location125,Steam Coal,None Selected,None Selected,nan,Location40,None Selected,NaT,2016-01-07 00:00:00,Extra Train,2016-01-07 16:00:00,2016-01-07 16:00:00,2016-01-07 20:00:00,2016-01-07 20:00:00,8089752965.0,TFGPCC003 (99002380),CCL,0.0,6050.35,0.0,100,0,100,4,4.000000000116415,0.0,4.000000000116415,nan,Train was not planned,None,No Cancellation,None,"Extra load.

1) 8/1 10:00 : Empties departed on train 254 at 11:05/6 from Ermelo.
2) 8/1 12:30 : Waiting for information.",34871
35,2016-01-07 00:00:00,2016,1,1,2,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2016-01-08 00:00:00,2016-01-07 00:00:00,Train Ran,2016-01-07 12:00:00,2016-01-07 16:50:00,2016-01-07 23:15:00,2016-01-07 23:55:00,8089930812.0,nan,CCL,4234.0,4171.29,0.0,73,73,74,6,11.916666666744277,0.0,6.416666666627862,Train 8089930812 planned for 2016/01/08 arrived on 2016/01/07,Train 8089930812 was planned for 2016/01/08 but arrived on 2016/01/07,None,No Cancellation,None,nan,34844
36,2016-01-07 00:00:00,2016,1,1,2,Location54,Domestic Clients,Location54 to Location121,Location54,Location153,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,NaT,2016-01-07 00:00:00,Extra Train,2016-01-07 03:45:00,2016-01-07 09:45:00,2016-01-07 14:15:00,2016-01-07 15:00:00,8089930724.0,nan,BA,0.0,1939.68,0.0,40,0,40,6,11.25,0.0,4.5,nan,Train was not planned,None,No Cancellation,None,Extra load.,34870
37,2016-01-07 00:00:00,2016,1,1,2,Location54,Exports,Location54 to Location125 Delivered - Coking Coal,Location54,Location125,Coking Coal - Unsized,Location40,AMX,nan,Location40,AMX,2016-01-04 00:00:00,2016-01-07 00:00:00,Train Ran,2016-01-05 18:55:00,2016-01-06 21:05:00,2016-01-07 01:45:00,2016-01-07 02:00:00,8089937546.0,AMX416 (99002327),CCL,5800.0,5872.28,5876.0,100,100,100,7,31.08333333337214,0.0,4.666666666686069,Train 8089937546 planned for 2016/01/04 arrived on 2016/01/05,Train 8089937546 was planned for 2016/01/04 but arrived on 2016/01/05,None,No Cancellation,None,"1) 3/1 23:45 : Driver Strauss departed with Train 9441 of 3/1 @ 23:30 from Pyramid South to Ermelo with CCL100 loaded.  Plan to return tonight with empty CCL100 from Ermelo, to be utelize for this load 
2) 4/1 04:00 : Empties plan to depart from Ermelo t",34817
38,2016-01-07 00:00:00,2016,1,1,2,Location54,Exports,Location54 to Location125 Delivered - Coking Coal,Location54,Location125,None Selected,Location40,AMX,nan,None Selected,None Selected,2016-01-07 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,5800.0,0.0,0.0,100,100,0,7,nan,0.0,nan,Train did not run,nan,Location172,No personnel,Location172 : Imbalance of crew.,"1) 7/1 04:45 : Empties planned to depart on train 8446 at 17:00 from Ermelo depending on the availability of a crew.
2) 7/11 17:00 : No crew at Ermelo tonight.",34819
39,2016-01-07 00:00:00,2016,1,1,2,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2016-01-08 00:00:00,2016-01-07 00:00:00,Train Ran,2016-01-07 03:14:00,2016-01-07 03:15:00,2016-01-07 06:42:00,2016-01-07 06:45:00,8089925221.0,nan,CCL,4350.0,4380.25,0.0,75,75,75,6,3.5166666666045785,0.0,3.450000000069849,Train 8089925221 planned for 2016/01/08 arrived on 2016/01/07,Train 8089925221 was planned for 2016/01/08 but arrived on 2016/01/07,None,No Cancellation,None,nan,34861
40,2016-01-08 00:00:00,2016,1,1,2,Location54,Location8,Location54 to Location93,Location54,Location110,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2016-01-06 00:00:00,2016-01-08 00:00:00,Train Ran,2016-01-07 22:40:00,2016-01-07 23:55:00,2016-01-08 01:20:00,2016-01-08 01:40:00,8089930681.0,nan,CFR,4350.0,4165.451,0.0,75,75,75,6,3.0,0.0,1.416666666569654,Train 8089930681 planned for 2016/01/06 arrived on 2016/01/07,Train 8089930681 was planned for 2016/01/06 but arrived on 2016/01/07,None,No Cancellation,None,"1) 6/1 04:45 : Empties en route to Pyramid South.
2) 6/1 17:00 : Empties on hand Pyramid South.
3) 7/1 04:45 : Empties en route to Thabazimbi.
4) 7/1 17:00 : Empties are at Rooiheuwel.",34841
