,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
10,2015-01-02 00:00:00,2015,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2015-01-01 00:00:00,2015-01-02 00:00:00,Train Ran,2015-01-02 17:07:00,2015-01-02 17:10:00,2015-01-02 22:16:00,2015-01-02 22:20:00,8088412461,nan,CCL,4350,4379.4,0.0,75,75,75,6,5.216666666732635,0,5.099999999860302,Train 8088412461 planned for 2015/01/01 arrived on 2015/01/02,Train 8088412461 was planned for 2015/01/01 but arrived on 2015/01/02,None,No Cancellation,None,"1) 01/01 05:00 : Empties to be supplied after export.
2) 2/1 16:55 : Busy loading.",31767
11,2015-01-02 00:00:00,2015,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,Location40,TNA,nan,Location40,TNA,2015-01-02 00:00:00,2015-01-02 00:00:00,Train Ran,2015-01-02 11:03:00,2015-01-02 11:03:00,2015-01-02 14:22:00,2015-01-02 14:22:00,8088421894,TNA074 (99002171),CCL,5900,5931.55,0.0,100,100,100,4,3.3166666666511446,0,3.3166666666511446,nan,nan,None,No Cancellation,None,"1) 02/01 05:00 : T244 Coupled
2) 02/01 09:00 : Empties departed on train 210 at 04:30 from Ermelo.",31726
12,2015-01-02 00:00:00,2015,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,None Selected,Location162,None Selected,nan,None Selected,None Selected,2015-01-02 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary requested - not approved.,31735
13,2015-01-03 00:00:00,2015,1,1,1,Location54,Location8,Location54 to Location92,Location54,Location110,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2015-01-03 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,6,nan,0,nan,Train did not run,nan,Location172,No personnel,Location172 : Slow TAT of set due to public holiday.,"1) 3/01 05:00 : Empties enroute Pyramid South.
2) 3/1 16:45 : Empties on hand Pyramid South waiting for connection to Thabazimbi.
3) 4/1 06:30 : Empties enroute Thabazimbi.",31757
14,2015-01-03 00:00:00,2015,1,1,1,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2014-12-29 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-03 11:57:00,2015-01-03 12:05:00,2015-01-03 17:00:00,2015-01-03 18:45:00,8088420286,nan,CCL,4234,3977.23,0.0,73,73,70,6,6.7999999999883585,0,4.9166666668024845,Train 8088420286 planned for 2014/12/29 arrived on 2015/01/03,Train 8088420286 was planned for 2014/12/29 but arrived on 2015/01/03,None,No Cancellation,None,"1) 29/12 05:00 : Empties not yet available.
2) 29/12 16:45 : Empties en route to Pyramid South.
3) 30/12 05:00 : Empties enroute Pyramid.
4) 30/12 16:30 : Empties on hand Meyerton encountering telemeter problems.
5) 30/12 04:30 : Empties enroute Pyram",31744
15,2015-01-03 00:00:00,2015,1,1,1,Location54,Domestic Clients,Location54 to Location156 Depot,Location54,Location156,Coking Coal - Semi Soft Peas & Smal Nuts,None Selected,None Selected,nan,None Selected,None Selected,2015-01-02 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-02 21:50:00,2015-01-02 22:00:00,2015-01-03 04:10:00,2015-01-03 06:15:00,8088419371,nan,CAL,2400,2441.91,0.0,50,50,50,6,8.41666666668607,0,6.166666666686069,nan,nan,None,No Cancellation,None,"1) 02/01 05:00 : Empties on hand Location54.
2) 2/1 16:45 : Busy loading.
3) 3/2 05:00 : Busy loading",31752
16,2015-01-03 00:00:00,2015,1,1,1,Location54,Domestic Clients,Location54 to Location156 Depot,Location54,Location156,Coking Coal - Semi Soft Peas & Smal Nuts,None Selected,None Selected,nan,None Selected,None Selected,2015-01-04 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-02 14:00:00,2015-01-03 04:30:00,2015-01-03 10:30:00,2015-01-03 11:00:00,8088419389,nan,CAL,2400,2453.45,0.0,50,50,50,6,21.0,0,6.0,Train 8088419389 planned for 2015/01/04 arrived on 2015/01/02,Train 8088419389 was planned for 2015/01/04 but arrived on 2015/01/02,None,No Cancellation,None,nan,31813
17,2015-01-03 00:00:00,2015,1,1,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2015-01-03 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-03 05:28:00,2015-01-03 05:28:00,2015-01-03 06:46:00,2015-01-03 06:46:00,8088412761,nan,ASJ,1760,1746.7,0.0,40,40,40,6,1.3000000000465661,0,1.3000000000465661,nan,nan,None,No Cancellation,None,1) 3/01 05:00 : Busy loading.,31772
18,2015-01-03 00:00:00,2015,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,Location40,TNA,nan,Location40,TNA,2015-01-03 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-03 11:51:00,2015-01-03 11:51:00,2015-01-03 15:21:00,2015-01-03 15:21:00,8088421937,TNA075 (99002171),CCL,5900,5932.6,0.0,100,100,100,4,3.4999999998835847,0,3.4999999998835847,nan,nan,None,No Cancellation,None,"1) 3/01 05:00 : Empties planned to depart on T222 @ 06:00.
2) 3/1 07:00 : Empties departed at 05:15 from Ermelo.",31727
19,2015-01-03 00:00:00,2015,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,None Selected,Location162,None Selected,nan,None Selected,None Selected,2015-01-03 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary requested - not approved.,31736
20,2015-01-03 00:00:00,2015,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,Steam Coal,Location162,None Selected,nan,Location162,None Selected,2015-01-01 00:00:00,2015-01-03 00:00:00,Train Ran,2015-01-03 15:15:00,2015-01-03 15:30:00,2015-01-03 22:16:00,2015-01-03 22:35:00,8088448598,Location21705004 (99002542),CCL,8400,8163.42,0.0,100,100,100,4,7.333333333313931,0,6.766666666546371,Train 8088448598 planned for 2015/01/01 arrived on 2015/01/03,Train 8088448598 was planned for 2015/01/01 but arrived on 2015/01/03,None,No Cancellation,None,1) 01/01 17:00 : Empties departed on train 462 at 15:03 from Ermelo.,31734
21,2015-01-04 00:00:00,2015,1,1,1,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2015-01-02 00:00:00,2015-01-04 00:00:00,Train Ran,2015-01-04 12:00:00,2015-01-04 12:45:00,2015-01-04 16:57:00,2015-01-04 17:28:00,8088449052,nan,CCL,4234,3875.6,0.0,73,73,67,6,5.466666666674428,0,4.200000000069849,Train 8088449052 planned for 2015/01/02 arrived on 2015/01/04,Train 8088449052 was planned for 2015/01/02 but arrived on 2015/01/04,None,No Cancellation,None,"1) 02/01 05:00 : Empties enroute Pyramid South
2) 2/1 16:45 : Empties en route to Pyramid South.
3) 3/01 05:00 : Empties enroute Thabazimbi.
4) 3/1 16:45 : Empties en route to Thabazimbi.
5) 4/1 06:30 : Empties on hand Thabazimbi.",31755
22,2015-01-04 00:00:00,2015,1,1,1,Location54,Domestic Clients,Location54 to Location216 Location31,Location54,Location31,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,2015-01-02 00:00:00,2015-01-04 00:00:00,Train Ran,2015-01-03 20:20:00,2015-01-03 21:20:00,2015-01-04 04:30:00,2015-01-04 05:00:00,8088420302,nan,CFR,1920,2133.16,0.0,40,40,38,6,8.666666666802485,0,7.166666666627862,Train 8088420302 planned for 2015/01/02 arrived on 2015/01/03,Train 8088420302 was planned for 2015/01/02 but arrived on 2015/01/03,None,No Cancellation,None,"1) 02/01 05:00 : Empties not yet available.
2) 2/1 16:56 : Empties on hand Thabazimbi waiting for connection to Location54.
3) 3/01 05:00 : Empties on hand Location193K.
4) 3/1 16:45 : Still to be loaded.",31753
23,2015-01-04 00:00:00,2015,1,1,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2015-01-04 00:00:00,2015-01-04 00:00:00,Train Ran,2015-01-04 22:16:00,2015-01-04 22:16:00,2015-01-04 23:23:00,2015-01-04 23:23:00,8088412813,nan,ASJ,1760,1692.0,0.0,40,40,39,6,1.116666666814126,0,1.116666666814126,nan,nan,None,No Cancellation,None,1) 4/1 06:00 : Empties on hand Bijlkor. Crew 08:00 on duty.,31773
24,2015-01-04 00:00:00,2015,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,NaT,2015-01-04 00:00:00,Extra Train,2015-01-04 14:01:00,2015-01-04 14:01:00,2015-01-04 18:00:00,2015-01-04 18:00:00,8088412682,nan,CCL,0,4254.95,0.0,75,0,73,6,3.9833333333954215,0,3.9833333333954215,nan,Train was not planned,None,No Cancellation,None,Recovery.,31816
25,2015-01-04 00:00:00,2015,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2015-01-03 00:00:00,2015-01-04 00:00:00,Train Ran,2015-01-03 20:25:00,2015-01-03 20:30:00,2015-01-04 00:35:00,2015-01-04 00:40:00,8088412511,nan,None,4350,4320.45,0.0,75,75,74,6,4.250000000058208,0,4.083333333372138,nan,nan,None,No Cancellation,None,"1) 3/01 05:00 : Empties to be supplied after export.
2) 3/1 16:45 : Empties en route to Welgedag on train 8858/9. ETA at Location74 19:30.",31771
26,2015-01-04 00:00:00,2015,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,Location40,XAR,nan,Location40,TNA,2015-01-04 00:00:00,2015-01-04 00:00:00,Train Ran,2015-01-04 07:57:00,2015-01-04 07:57:00,2015-01-04 12:00:00,2015-01-04 12:00:00,8088421955,TNA076 (99002171),CCL,5900,5940.35,0.0,100,100,100,4,4.049999999930151,0,4.049999999930151,nan,nan,None,No Cancellation,None,"1) 4/1 05:00 : Empties departed 01:26 on T216
2) 4/1 06:30 : Busy loading.",31728
27,2015-01-04 00:00:00,2015,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,None Selected,Location162,None Selected,nan,None Selected,None Selected,2015-01-04 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary requested - not approved.,31737
28,2015-01-05 00:00:00,2015,1,2,1,Location54,Location8,Location54 to Location93,Location54,Location110,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2015-01-05 00:00:00,2015-01-05 00:00:00,Train Ran,2015-01-05 15:00:00,2015-01-05 16:45:00,2015-01-05 19:30:00,2015-01-05 19:35:00,8088448826,nan,CFR,4350,3897.06,0.0,75,75,70,6,4.583333333255723,0,2.7500000000582077,nan,nan,None,No Cancellation,None,"1) 5/1 04:45 : Empties en route to Thabazimbi on train 8427/4.
2) 5/1 16:00 : Empties on hand Location193K waiting to be loaded.",31796
29,2015-01-05 00:00:00,2015,1,2,1,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2015-01-06 00:00:00,2015-01-05 00:00:00,Train Ran,2015-01-05 06:45:00,2015-01-05 07:00:00,2015-01-05 14:15:00,2015-01-05 14:30:00,8088448765,nan,CAL,1920,1692.07,0.0,40,40,34,6,7.749999999941792,0,7.250000000058208,Train 8088448765 planned for 2015/01/06 arrived on 2015/01/05,Train 8088448765 was planned for 2015/01/06 but arrived on 2015/01/05,None,No Cancellation,None,nan,31797
30,2015-01-05 00:00:00,2015,1,2,1,Location54,Location8,Location54 to Location97,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2015-01-03 00:00:00,2015-01-05 00:00:00,Train Ran,2015-01-04 16:20:00,2015-01-04 19:40:00,2015-01-05 00:45:00,2015-01-05 01:45:00,8088420221,nan,CFR,4350,4141.88,0.0,75,75,74,6,9.416666666627862,0,5.083333333313931,Train 8088420221 planned for 2015/01/03 arrived on 2015/01/04,Train 8088420221 was planned for 2015/01/03 but arrived on 2015/01/04,None,No Cancellation,None,"1) 3/01 05:00 : Empties not yet available.
2) 3/1 16:45 : Waiting for empties.
3) 4/1 06:30 : Empties on hand Bijlkor.",31754
31,2015-01-05 00:00:00,2015,1,2,1,Location54,Exports,Location54 to Location125 FOR - Coking Coal,Location54,Location125,None Selected,Location40,AMX,nan,None Selected,None Selected,2015-01-05 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,5800,0.0,0.0,100,100,0,7,nan,0,nan,Train did not run,nan,Location172,No personnel,Location172 : Crew challenges,"1) 5/1 04:00 : Empties planned to depart on train 8442 at 17:00 but crew will most probably a challenge.
2) 5/1 16:00 : CXD for No crew.",31775
32,2015-01-05 00:00:00,2015,1,2,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2015-01-05 00:00:00,2015-01-05 00:00:00,Train Ran,2015-01-05 19:29:00,2015-01-05 19:30:00,2015-01-05 21:06:00,2015-01-05 21:10:00,8088435612,nan,ASJ,1760,1735.7,0.0,40,40,40,6,1.683333333407063,0,1.599999999976717,nan,nan,None,No Cancellation,None,"1) 5/1 04:45 : Waiting for taxi to return from Location74.
2) 5/1 11:00 : Taxi departed from Bijlkor en route to Location74.
3) 5/1 16:00 : Tixi still en route to Location74.",31817
33,2015-01-05 00:00:00,2015,1,2,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,None Selected,Location40,SDM,nan,None Selected,None Selected,2015-01-05 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,Preliminary requested - not approved.,31776
34,2015-01-05 00:00:00,2015,1,2,1,Location80,Exports,Location80 to Location125 (Location40 MP LTA),Location80,Location125,None Selected,Location40,SDM,nan,None Selected,None Selected,2015-01-05 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,8400,0.0,0.0,100,100,0,4,nan,0,nan,Train did not run,nan,Client,Changing client priority,Mine: Mine prioritise Client :  Loaded for Anglo.,"1) 5/1 00:20 : Empties departed on train 494 at 23:30 4/1 from Ermelo.
2) 5/1 04:00 : Standing outside Location80 waiting for a technician to attend to the locomotives.
3) 5/1 09:00 : To be loaded for Anglo.
4) 6/1 05:00 ; Loaded for Anglo.
5) 6/1 08:00 :",31782
35,2015-01-06 00:00:00,2015,1,2,1,Location54,Location8,Location54 to Location100,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2015-01-05 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-06 13:10:00,2015-01-06 14:25:00,2015-01-06 22:55:00,2015-01-06 23:25:00,8088448747,nan,CFR,4350,4333.68,0.0,75,75,77,6,10.250000000058208,0,8.499999999941792,Train 8088448747 planned for 2015/01/05 arrived on 2015/01/06,Train 8088448747 was planned for 2015/01/05 but arrived on 2015/01/06,None,No Cancellation,None,"1) 5/1 04:45 : Empties on hand Pyramid South waiting for connection to Thabazimbi.
2) 5/1 16:00 : Empties on hand Pyramid South.
3) 6/1 05:00 : Empties enroute Thabazimbi.
4) 6/1 17:00 : Busy loading.",31795
36,2015-01-06 00:00:00,2015,1,2,1,Location54,Domestic Clients,Location54 to Location216 Location31,Location54,Location31,Steam - Duff,None Selected,None Selected,nan,None Selected,None Selected,2015-01-06 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-06 06:00:00,2015-01-06 07:45:00,2015-01-06 11:05:00,2015-01-06 12:00:00,8088448695,nan,CFR,1920,2555.74,0.0,40,40,45,6,6.0,0,3.3333333333721384,nan,nan,None,No Cancellation,None,1) 6/1 05:00 : Empties not yet available.,31800
37,2015-01-06 00:00:00,2015,1,2,1,Location54,Exports,Location54 to Location125 Delivered - Coking Coal,Location54,Location125,Coking Coal - Unsized,None Selected,None Selected,nan,Location40,AMX,NaT,2015-01-06 00:00:00,Extra Train,2015-01-06 08:10:00,2015-01-06 08:25:00,2015-01-06 12:30:00,2015-01-06 13:00:00,8088448817,AMX347 (99002327),CCL,0,5816.06,0.0,100,0,100,7,4.8333333331975155,0,4.083333333372138,nan,Train was not planned,None,No Cancellation,None,"Recovery of 1/1

1) 4/1 06:30 : Empties on hand Pyramid.
2) 5/1 04:00 : Empties still on hand Pyramid South waiting for connection to Thabazimbi.
3) 5/1 16:00 : Empties still on hand Pyramid South waiting for connection to Thabazimbi.
4) 6/1 05:00 : ",31815
38,2015-01-06 00:00:00,2015,1,2,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2015-01-06 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-06 16:56:00,2015-01-06 17:00:00,2015-01-06 18:15:00,2015-01-06 18:20:00,8088435621,nan,ASJ,1760,1726.75,0.0,40,40,40,6,1.400000000023283,0,1.2499999998835847,nan,nan,None,No Cancellation,None,"1) 6/1 05:00 : Taxi depart 04:40 to Location190N.
2) 6/1 17:00 : Taxi arrived at 16:38.",31823
39,2015-01-06 00:00:00,2015,1,2,1,Location74,Domestic Clients,Location74 to Location67,Location74,Location68,Steam - Peas,None Selected,None Selected,nan,None Selected,None Selected,2015-01-06 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-06 21:45:00,2015-01-06 21:50:00,2015-01-06 23:23:00,2015-01-06 23:25:00,8088441961,nan,CFR,2320,1891.0,0.0,40,40,40,6,1.6666666666860692,0,1.5500000001629815,nan,nan,None,No Cancellation,None,"1) 6/1 05:00 : Empties on hand Welgedagt. Hauler will be organized after 06:00.
2) 6/1 17:00 : Empties will be supplied after the taxi.",31819
40,2015-01-06 00:00:00,2015,1,2,1,Location74,Location38,Location74 to Location82,Location74,Location82,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2015-01-06 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,6,nan,0,nan,Train did not run,nan,Client,Shutdown,Client : Maintenance at Location82.,"1) 6/1 05:00 ; To be supplied after export.
2) 6/1 17:00 : Maitenance till 19:00 at Location82.
3) 7/1 05:00 : Location82 stated offloading 01:30",31820
41,2015-01-06 00:00:00,2015,1,2,1,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2015-01-05 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-05 23:45:00,2015-01-05 23:50:00,2015-01-06 03:37:00,2015-01-06 03:40:00,8088435321,nan,CCL,4350,4376.25,0.0,75,75,75,6,3.916666666686069,0,3.7833333332673647,nan,nan,None,No Cancellation,None,"1) 5/1 04:45 : No empties available. Location82 not offloading since 01:50 yesterday morning due to conveyor problems.
2) 5/1 16:00 : Location82 started off-loading at 10:10 only one train is empty, waiting for empties to become available.",31818
42,2015-01-06 00:00:00,2015,1,2,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,Steam - Mixed Nuts High Ash,Location40,TNA,nan,Location40,TNA,2015-01-06 00:00:00,2015-01-06 00:00:00,Train Ran,2015-01-06 07:44:00,2015-01-06 07:44:00,2015-01-06 13:42:00,2015-01-06 13:42:00,8088441562,TNA077 (99002171),CCL,5900,5934.95,0.0,100,100,100,4,5.966666666558012,0,5.966666666558012,nan,nan,None,No Cancellation,None,1) 6/1 05:00 : Empties enroute Location74.,31777
