,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
1717,2012-07-19 00:00:00,2012,7,29,3,Location54,Location8,Location54 to Location92,Location54,Location110,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,12.0,nan,0,nan,Train did not run,nan,Client,Stockpile full,Stockpile full,"1) 19/7 03:15 : Empties departed from Pyramid South on T7895 en route to Thabazimbi.
2) 19/7 14:00 : Empties enroute from Pyramid South to Thabazimbi.
3) 19/7 21:10 : Mentioned empties will be utilized fro loading a Bijlkor.
4) 20/7 04:45 : Empties on ",22104
1718,2012-07-19 00:00:00,2012,7,29,3,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2012-07-17 00:00:00,2012-07-19 00:00:00,Train Ran,2012-07-19 14:25:00,2012-07-19 19:35:00,2012-07-19 20:35:00,2012-07-19 20:45:00,8084497704,nan,CAL,1920,1980.154,0.0,40,40,40,12.0,6.333333333372138,0,1.0000000001164153,Train 8084497704 planned for 2012/07/17 arrived on 2012/07/19,Train 8084497704 was planned for 2012/07/17 but arrived on 2012/07/19,None,No Cancellation,None,"1) 16/7 16:40 : Empties on hand Cordelfos for connection tonight to Pyramid South.
2) 17/7 04:30 : Empties still on hand Cordelfos waiting for connection.
3) 17/7 17:00 : Empties enroute Thabazimbi :  Plan to connect from Thabazimbi to Location54 with ",22097
1719,2012-07-19 00:00:00,2012,7,29,3,Location54,Location8,Location54 to Location96,Location54,Location171,Steam - Small Nuts,None Selected,None Selected,nan,None Selected,None Selected,2012-07-17 00:00:00,2012-07-19 00:00:00,Train Ran,2012-07-19 01:45:00,2012-07-19 02:30:00,2012-07-19 13:10:00,2012-07-19 13:50:00,8084497787,nan,CCL,4234,4281.5,0.0,73,73,73,12.0,12.083333333430346,0,10.66666666668607,Train 8084497787 planned for 2012/07/17 arrived on 2012/07/19,Train 8084497787 was planned for 2012/07/17 but arrived on 2012/07/19,None,No Cancellation,None,"63 021 501

1) 17/7 04:30 : Waiting for empties to become available.
2) 17/7 17:00 : Empties enroute Pyramid South.
3) 18/7 04:00 : Empties staged at Avonsrus, crew run out of time.
4) 18/7 17:00 : Empties on enroute to Thabazimbi.
5) 19/7 04:00 : O",22105
1720,2012-07-19 00:00:00,2012,7,29,3,Location54,Domestic Clients,Location54 to Location216 Location31,Location54,Location31,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,1920,0.0,0.0,40,40,0,12.0,nan,0,nan,Train did not run,nan,Client,Stockpile full,High stockpile at Location31.,"1) 19/7 04:00 : Waiting for empties to become available.
2) 19/7 17:00 : Waiting for empties to become available.
3) 20/7 04:45 : Empties on hand Thabazimbi for connection on train 2021 to Location54.
4) 20/7 09:56 : Empties departed from Thabazimbi o",22110
1721,2012-07-19 00:00:00,2012,7,29,3,Location54,Exports,Location162: Location40 from Location54 Location192,Location54,Location125,None Selected,Location162,AMX,nan,None Selected,None Selected,2012-07-19 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,5800,0.0,0.0,100,100,0,7.0,nan,0,nan,Train did not run,nan,Location172,Smalls not available,No smalls available.,"1) 19/7 04:00 : Empties planned to depart from Ermelo on T8946 @ 19:00 for Location54.
2) 19/7 17:00 :  According to Empangeni our chances of getting empties for this load is very slim.  We already got 3 Location54 loads in the section.",22140
1722,2012-07-19 00:00:00,2012,7,29,3,Location74,Location8,Location74 to Location98,Location74,Location179,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,1760,0.0,0.0,40,40,0,6.0,nan,0,nan,Train did not run,nan,Client,Breakdown,Breakdown at Bijlkor.,nan,22116
1723,2012-07-19 00:00:00,2012,7,29,3,Location74,Domestic Clients,Location74 to Location160,Location74,Location176,Steam - Peas,None Selected,None Selected,nan,None Selected,None Selected,2012-07-17 00:00:00,2012-07-19 00:00:00,Train Ran,2012-07-19 05:20:00,2012-07-19 05:20:00,2012-07-19 06:45:00,2012-07-19 06:45:00,8084482572,nan,BA,1920,1849.5,0.0,40,40,37,6.0,1.4166666667442769,0,1.4166666667442769,Train 8084482572 planned for 2012/07/17 arrived on 2012/07/19,Train 8084482572 was planned for 2012/07/17 but arrived on 2012/07/19,None,No Cancellation,None,"1) 17/7 05:00 : Waiting for empties to become available.
2) 17/7 17:00 : Both two loads of previous week still loaded and on hand at Welgedag.  (TR 4912 & TR 4914).
3) 18/7 04:00 : Waiting for empties to become available.
4) 18/7 17:00 : Waiting for em",22130
1724,2012-07-19 00:00:00,2012,7,29,3,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2012-07-18 00:00:00,2012-07-19 00:00:00,Train Ran,2012-07-19 09:30:00,2012-07-19 09:30:00,2012-07-19 12:35:00,2012-07-19 12:35:00,8084482768,nan,CCL,4350,4312.1,0.0,75,75,74,6.0,3.083333333255723,0,3.083333333255723,Train 8084482768 planned for 2012/07/18 arrived on 2012/07/19,Train 8084482768 was planned for 2012/07/18 but arrived on 2012/07/19,None,No Cancellation,None,"1) 19/7 04:00 : Empties arrived Welgedag on T8895/19, driver booked faults on the locomotives.",22124
1725,2012-07-19 00:00:00,2012,7,29,3,Location74,Location38,Location74 to Location82,Location74,Location82,Steam - Mixed Nuts High Ash,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,2012-07-19 00:00:00,Train Ran,2012-07-19 17:25:00,2012-07-19 17:25:00,2012-07-19 21:15:00,2012-07-19 21:15:00,8084487756,nan,CCL,4350,4378.3,0.0,75,75,75,6.0,3.833333333255723,0,3.833333333255723,nan,nan,None,No Cancellation,None,"1) 18/7 04:00 : Waiting for empties to become available.
2) 18/7 17:00 : Busy loading.",22123
1726,2012-07-20 00:00:00,2012,7,29,3,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2012-07-19 00:00:00,2012-07-20 00:00:00,Train Ran,2012-07-20 12:10:00,2012-07-20 14:30:00,2012-07-20 19:15:00,2012-07-20 19:50:00,8084497713,nan,CAL,1920,1961.745,0.0,40,40,40,12.0,7.666666666686069,0,4.750000000116415,Train 8084497713 planned for 2012/07/19 arrived on 2012/07/20,Train 8084497713 was planned for 2012/07/19 but arrived on 2012/07/20,None,No Cancellation,None,"1) 19/7 04:00 : Waiting for empties to become available.
2) 19/7 17:00 : Empties on hand Cordelfos :  Waiting for connection to Pyramid South.
3) 19/7 04:45 : Empties connected on train 7891 from Pyramid South to Thabazimbi.
4) 20/7 04:45 : Empties on ",22098
