,Date,Year,Month,Week_of_Year,Week_of_Month,BU_Name,SalesGrouping,Flow_Name,Flow_Source,Flow_Destination,SP_Name,NWB Export Account,NWB Exp Stockp,Act_Acc_No,Act Export Account,Act Exp Stockp,BU Plan Date,Actual Volume Date,Train Status,T1,SL,FL,T2,Rail_ConsignmentNo,RBCT_ConsignmentNo,Wagon_Type,CNWB_Volume,Act_Volume,RBCT_IngoMass,Block_Load,CNWB_Wagons,Act_Wagons,Source_TAT_SD,THT,TFR Delay subtracted,TLT,Plan Note External,Act Note External,CX_Group,CX_Reason,Cancellation Notes,Actual Notes,FirstOfEntry_ID
10,2014-01-03 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location92,Location54,Location110,Coking Coal - Semi Soft Unsized,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-02 23:10:00,2014-01-02 23:25:00,2014-01-03 00:35:00,2014-01-03 00:45:00,8086914071.0,nan,CFR,4350,3201.449,0.0,75,75,57,6,1.5833333332557231,0,1.1666666666278616,Train 8086914071 planned for 2014/01/03 arrived on 2014/01/02,Train 8086914071 was planned for 2014/01/03 but arrived on 2014/01/02,None,No Cancellation,None,1) 3/1 04:00 : Empties on hand Location54.,27933
11,2014-01-03 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location96,Location54,Location171,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4234,0.0,0.0,73,73,0,6,nan,0,nan,Train did not run,nan,BU,Out of spec,BU : Shortage of product.,1) 3/1 04:00 : Empties on hand Thabazimbi :  Waiting for a connection to Location54.,27935
12,2014-01-03 00:00:00,2014,1,1,1,Location54,Domestic Clients,Location54 to Location216 Location108,Location54,Location108,Steam - Duff and Peas,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-03 15:00:00,2014-01-03 18:30:00,2014-01-03 21:30:00,2014-01-03 22:30:00,8086914114.0,nan,CFR,2320,2254.278,0.0,40,40,40,6,7.5,0,3.0,nan,nan,None,No Cancellation,None,"1) 3/1 04:00 : Wagons on hand Location31 :  Busy offloading - Once offloaded load will return to Location54 to be loaded for Location108.
2) 3/1 16:45 : Empties on hand Location54.
3) 4/1 04:00 : Empties on hand Location54.",27940
13,2014-01-03 00:00:00,2014,1,1,1,Location54,Exports,Location162: Location40 from Location54 Location192,Location54,Location125,Coking Coal - Semi Soft Unsized,Location162,SD6,nan,Location162,SD6,2014-01-01 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-03 00:45:00,2014-01-03 01:00:00,2014-01-03 05:10:00,2014-01-03 06:45:00,8086915003.0,Location193K 186 (99002542),CCL,5800,5921.759,6043.0,100,100,100,7,6.0,0,4.1666666668024845,Train 8086915003 planned for 2014/01/01 arrived on 2014/01/03,Train 8086915003 was planned for 2014/01/01 but arrived on 2014/01/03,None,No Cancellation,None,"1) 1/1 14:30 : Empties planned to depart tonight from Ermelo. Crew on duty at 22:00.
2) 2/1 02:00 : Empties departed from Ermelo to Pyramid South with Train 8414 @ 01:40 - 2/1.
3) 2/1 04:00 : Empties enroute to Pyramid South.
4) 2/1 16:45 : Empties en ",27920
14,2014-01-03 00:00:00,2014,1,1,1,Location54,Exports,Location162: Location40 from Location54 Location192,Location54,Location125,None Selected,Location162,AMX,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,5800,0.0,0.0,100,100,0,7,nan,0,nan,Train did not run,nan,Location172,No personnel,Location172 : Due to no ECP Driver available.,"1) 3/1 04:00 : Empties plan to depart from Ermelo to Pyramid South with Train 8442 @ 19:00 - 3/1.
2) 3/1 14:10 : Empties will only be supplied tomorrow due to crew challenges.
3) 3/1 23:00 : Cancelled :  Due to no ECP Driver available.   The load will o",27907
15,2014-01-03 00:00:00,2014,1,1,1,Location63,Exports,Location63 to Location125 (Location209),Location63,Location125,Steam - Unsized,Location40,SDM,nan,Location40,AMX,2014-01-03 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-03 16:30:00,2014-01-03 16:40:00,2014-01-03 20:20:00,2014-01-03 20:24:00,8086904822.0,Location191 704 (99002380),CCL,8400,8300.0,8301.0,100,100,100,4,3.8999999999650754,0,3.666666666569654,nan,nan,None,No Cancellation,None,"1) 3/1 04:00 : Cancelled :  Empties to be supplied to Location209 only by Tuesday, 7 January 2014.
2) 3/1 12:40 : Empties departed on train 432 at 11:00 from Ermelo.
3) 3/1 16:45 : Busy loading.
4) 4/1 04:00 : Loaded :  Waiting information from the mine.",27923
16,2014-01-03 00:00:00,2014,1,1,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-03 16:40:00,2014-01-03 16:40:00,2014-01-04 18:25:00,2014-01-03 18:25:00,8086910371.0,nan,ASJ,1760,1731.5,0.0,40,40,40,6,1.7499999999417923,0,25.749999999941792,nan,nan,None,No Cancellation,None,"1) 3/1 04:00 : Empties available and on hand Bijlkor :  Plan to depart as soon as
2) 3/1 08:05 : Taxi departed at 07:13 from Bijlkor to Location74.
3) 3/1 16:45 : Busy loading.",27943
17,2014-01-03 00:00:00,2014,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,6,nan,0,nan,Train did not run,nan,BU,Out of spec,BU : Product challenges.,"1) 3/1 04:00 : Mine request empties to be placed at the mine only late afternoon.
2) 3/1 16:45 : Waiting for a blend to become available.
3) 4/1 04:00 : Waiting for a blend to become available :  Where after empties will be requested.",27950
18,2014-01-03 00:00:00,2014,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,6,nan,0,nan,Train did not run,nan,BU,Out of spec,BU : Product challenges.,1) 3/1 04:00 : Cancelled :  Due to product challenges at the mine.,27951
19,2014-01-03 00:00:00,2014,1,1,1,Location74,Exports,Location74 to Location83 (CoAL),Location74,Location83,Steam Coal,None Selected,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,2014-01-03 00:00:00,Train Ran,2014-01-03 12:30:00,2014-01-03 12:30:00,2014-01-03 14:05:00,2014-01-03 14:05:00,8086907252.0,Location190-MAP 101,CFR,2900,2194.3,0.0,50,50,39,6,1.5833333332557231,0,1.5833333332557231,nan,nan,None,No Cancellation,None,"1) 3/1 04:00 : Waiting for empties to become available.  
2) 3/1 05:00 : Empties to be supplied only by late afternoon to the mine for loading.
3) 3/1 08:05 : Empties on hand Saaiwater. Crew of hauler on duty at 09:00.
4) 3/1 11:56 : Empties at Leeuwpa",27962
20,2014-01-03 00:00:00,2014,1,1,1,Location80,Exports,Location80 to Location125 (Location40 MP LTA),Location80,Location125,None Selected,Location40,SDM,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,NWB Preliminary Request :   Not approved by Location172.,28038
21,2014-01-03 00:00:00,2014,1,1,1,Location175,Exports,Location162: Location40 from Location175,Location175,Location125,None Selected,Location162,None Selected,nan,None Selected,None Selected,2014-01-03 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,0,0,0,6,nan,0,nan,nan,nan,None,No Cancellation,None,NWB Preliminary Request :  Not approved by Location172.,27917
22,2014-01-03 00:00:00,2014,1,1,1,Location175,Exports,Location162: Location40 from Location175,Location175,Location125,Steam Coal,None Selected,None Selected,nan,Location162,None Selected,NaT,2014-01-03 00:00:00,Extra Train,2014-01-03 02:05:00,2014-01-03 02:05:00,2014-01-03 10:40:00,2014-01-03 10:40:00,8086872125.0,SDV 022 (99002542),CCL,0,5900.0,0.0,0,0,100,6,8.583333333372138,0,8.583333333372138,nan,Train was not planned,None,No Cancellation,None,Recovery for cancellation 1/1.,27967
23,2014-01-04 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 12:30:00,2014-01-04 13:05:00,2014-01-04 13:45:00,2014-01-04 14:00:00,8086937801.0,nan,CAL,1920,1935.562,0.0,40,40,39,6,1.5,0,0.6666666665696539,nan,nan,None,No Cancellation,None,1) 4/1 04:00 : Empties on hand Thabazimbi :  Waiting for a connection from Thabazimbi to Location54.,27927
24,2014-01-04 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location97,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-03 21:30:00,2014-01-03 23:40:00,2014-01-04 04:50:00,2014-01-04 05:35:00,8086913971.0,nan,CFR,4350,4029.718,0.0,75,75,75,6,8.08333333331393,0,5.166666666744277,Train 8086913971 planned for 2014/01/04 arrived on 2014/01/03,Train 8086913971 was planned for 2014/01/04 but arrived on 2014/01/03,None,No Cancellation,None,1) 4/1 04:00 : Empties on hand Location54.,27929
25,2014-01-04 00:00:00,2014,1,1,1,Location54,Exports,Location162: Location40 from Location54 Location192,Location54,Location125,Coking Coal - Semi Soft Unsized,Location162,AMX,nan,Location162,SD6,2014-01-02 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 09:00:00,2014-01-04 09:05:00,2014-01-04 11:30:00,2014-01-04 11:45:00,8086937882.0,Location193K 187 (99002542),CCL,5800,5829.154,0.0,100,100,100,7,2.7500000000582077,0,2.416666666686069,Train 8086937882 planned for 2014/01/02 arrived on 2014/01/04,Train 8086937882 was planned for 2014/01/02 but arrived on 2014/01/04,None,No Cancellation,None,"1) 2/1 04:00 : Empties plan to depart with Train 8224 @ 19:00 - 2/1.
2) 2/1 16:45 : Empties planned to depart on train 462 at ± 17:20 from Ermelo and to work crosspoint at Saaiwater
3) 2/1 19:00 : Empties departed from Ermelo to Pyramid South with Train",27906
26,2014-01-04 00:00:00,2014,1,1,1,Location63,Exports,Location63 to Location125 (Location209),Location63,Location125,Steam - Unsized,Location40,AMX,nan,Location40,AMX,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 14:15:00,2014-01-04 14:25:00,2014-01-04 18:40:00,2014-01-04 18:45:00,8086937623.0,Location191 705 (99002380),CCL,8400,8300.0,8186.0,100,100,100,4,4.5,0,4.250000000058208,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Empties plan to depart from Ermelo to Location209 with Train 458 @ 14:30 - 4/1.
2) 4/1 09:40 : Empties departed on train 4428 at 09:20 from Ermelo.
3) 4/1 16:45 : Busy loading.",27915
27,2014-01-04 00:00:00,2014,1,1,1,Location74,Location8,Location74 to Location98,Location74,Location179,Metallurgical - Peas,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 17:20:00,2014-01-04 17:20:00,2014-01-04 19:05:00,2014-01-04 19:05:00,8086910382.0,nan,ASJ,1760,1727.95,0.0,40,40,40,6,1.7500000001164153,0,1.7500000001164153,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Empties on hand Bijlkor :  Crew on duty at 08:00 - 4/1 at Bijlkor.
2) 4/1 11:35 : Taxi departed at 10:00 from Bijlkor to Location74.
3) 4/1 16:45 : Busy loading.",27944
28,2014-01-04 00:00:00,2014,1,1,1,Location74,Domestic Clients,Location74 to Location73,Location74,Location76,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,2320,0.0,0.0,40,40,0,6,nan,0,nan,Train did not run,nan,Location172,No personnel,Location172 : Slow throughput of set due to crew challenges.,"1) 4/1 04:00 : Waiting for empties to become available.
2) 4/1 16:00 : Empties departed on train 7420 at 10:50 from Roodepoort to Welgedag.
3) 5/1 05:00 : According to Welgedag Planner :  No empties available at Welgedag.",27956
29,2014-01-04 00:00:00,2014,1,1,1,Location74,Domestic Clients,Location74 to Location160,Location74,Location176,Steam - Peas,None Selected,None Selected,nan,None Selected,None Selected,2013-12-31 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-03 22:45:00,2014-01-03 22:45:00,2014-01-04 01:30:00,2014-01-04 01:30:00,8086910896.0,nan,BALJ,1920,2058.2,0.0,40,40,41,6,2.7500000000582077,0,2.7500000000582077,Train 8086910896 planned for 2013/12/31 arrived on 2014/01/03,Train 8086910896 was planned for 2013/12/31 but arrived on 2014/01/03,None,No Cancellation,None,"1) 31/12 04:00 : Waiting for empties to become available from Scaw.
2) 31/12 10:05 : Empties on hand Natalspruit waiting for connection to Welgedag.
3) 1/1 16:45 : Empties still on hand Natalspruit due to the fact that Natalspruit is closed for the day.",27955
30,2014-01-04 00:00:00,2014,1,1,1,Location74,Location38,Location74 to Location82,Location74,Location82,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,4350,0.0,0.0,75,75,0,6,nan,0,nan,Train did not run,nan,BU,Out of spec,BU : Product challenges.,"1) 4/1 04:00 : Waiting for a blend to become available :  Where after empties will be requested.
2) 4/1 23:00 : Cancelled :  Due to product challenges.",27952
31,2014-01-04 00:00:00,2014,1,1,1,Location74,Exports,Location74 to Location83 (CoAL),Location74,Location83,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-04 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,2900,0.0,0.0,50,50,0,6,nan,0,nan,Train did not run,nan,BU,Out of spec,BU : Product challenges.,"1) 4/1 04:00 : Waiting for a blend to become available at the mine :  Where after empties will be requested from Location172.
2) 4/1 15:30 : Still waiting for product to become available.
3) 4/1 23:00 : Cancelled :  Due to product challenges.",27963
32,2014-01-04 00:00:00,2014,1,1,1,Location74,Exports,Location74 to Location125 (Location40 MP LTA),Location74,Location125,None Selected,Location40,XAR,nan,None Selected,None Selected,2014-01-04 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,NWB Preliminary Request :   Not approved by Location172.,27908
33,2014-01-04 00:00:00,2014,1,1,1,Location80,Exports,Location80 to Location125 (Location40 MP LTA),Location80,Location125,None Selected,Location40,SDM,nan,None Selected,None Selected,2014-01-04 00:00:00,NaT,Train Plan Not Approved,NaT,NaT,NaT,NaT,nan,nan,None,0,0.0,0.0,100,0,0,4,nan,0,nan,nan,nan,None,No Cancellation,None,NWB Preliminary Request :   Not approved by Location172.,28039
34,2014-01-04 00:00:00,2014,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,Steam Coal,Location162,SDM,nan,Location162,SDM,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 01:40:00,2014-01-04 02:01:00,2014-01-04 05:25:00,2014-01-04 05:35:00,8086862585.0,SDM 00002 (99002542),CCL,8400,8078.64,0.0,100,100,100,4,3.916666666686069,0,3.4000000000814907,nan,nan,None,No Cancellation,None,"1) 3/1 04:00 : Empties plan to depart from Ermelo to Location80 with Train 464 @ 16:00 - 3/1.
2) 3/1 14:15 : Empties will only be supplied after 18:00 due to the late arrival of Anglo empties. Slot still to be confirmed.
3) 3/1 23:00 : Empties departed from",27912
35,2014-01-04 00:00:00,2014,1,1,1,Location80,Exports,Location80 to Location125 (Location162 - Location40),Location80,Location125,Steam Coal,Location162,SDM,nan,Location162,SDM,2014-01-04 00:00:00,2014-01-04 00:00:00,Train Ran,2014-01-04 08:35:00,2014-01-04 11:23:00,2014-01-04 16:36:00,2014-01-04 16:55:00,8086915936.0,SDM 00003 (99002542),CCL,8400,8020.16,0.0,100,100,100,4,8.333333333255723,0,5.216666666558012,nan,nan,None,No Cancellation,None,"1) 4/1 04:00 : Empties plan to depart from Ermelo to Location80 with Train 416 @ 04:00 - 4/1.
2) 4/1 05:30 : Empties departed from Ermelo to Location80 with Train 419 @ 05:09 - 4/1 :  Empties enroute to Location80.
3) 4/1 16:00 : Busy loading.",27913
36,2014-01-05 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location93,Location54,Location110,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2014-01-06 00:00:00,2014-01-05 00:00:00,Train Ran,2014-01-05 10:40:00,2014-01-05 11:06:00,2014-01-05 12:30:00,2014-01-05 12:45:00,8086939412.0,nan,CFR,4350,4379.85,0.0,75,75,75,6,2.083333333313931,0,1.400000000023283,Train 8086939412 planned for 2014/01/06 arrived on 2014/01/05,Train 8086939412 was planned for 2014/01/06 but arrived on 2014/01/05,None,No Cancellation,None,1) 6/1 04:00 : Loaded :  Information still need to be captured.,28026
37,2014-01-05 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,NaT,2014-01-05 00:00:00,Extra Train,2014-01-05 07:10:00,2014-01-05 07:23:00,2014-01-05 08:28:00,2014-01-05 08:43:00,8086939378.0,nan,CAL,0,1987.226,0.0,40,0,40,6,1.5499999999883585,0,1.0833333333721384,nan,Train was not planned,None,No Cancellation,None,Extra load.,28019
38,2014-01-05 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location95,Location54,Location123,Market Coal - Unsized,None Selected,None Selected,nan,None Selected,None Selected,2014-01-07 00:00:00,2014-01-05 00:00:00,Train Ran,2014-01-05 16:10:00,2014-01-05 16:20:00,2014-01-05 16:50:00,2014-01-05 17:05:00,8086939387.0,nan,CAL,1920,1678.792,0.0,40,40,34,6,0.9166666666860692,0,0.5000000000582077,Train 8086939387 planned for 2014/01/07 arrived on 2014/01/05,Train 8086939387 was planned for 2014/01/07 but arrived on 2014/01/05,None,No Cancellation,None,nan,28037
39,2014-01-05 00:00:00,2014,1,1,1,Location54,Location8,Location54 to Location100,Location54,Location179,Steam - Location215 Metallurgical,None Selected,None Selected,nan,None Selected,None Selected,2014-01-05 00:00:00,2014-01-05 00:00:00,Train Ran,2014-01-04 22:10:00,2014-01-04 23:30:00,2014-01-05 04:50:00,2014-01-05 05:30:00,8086914017.0,nan,CFR,4350,4408.76,0.0,75,75,80,6,7.333333333313931,0,5.333333333430346,Train 8086914017 planned for 2014/01/05 arrived on 2014/01/04,Train 8086914017 was planned for 2014/01/05 but arrived on 2014/01/04,None,No Cancellation,None,1) 5/1 02:00 : Busy loading.,27930
40,2014-01-05 00:00:00,2014,1,1,1,Location54,Domestic Clients,Location54 to Location156 Depot,Location54,Location156,Coking Coal - Semi Soft Peas & Smal Nuts,None Selected,None Selected,nan,None Selected,None Selected,2014-01-02 00:00:00,2014-01-05 00:00:00,Train Ran,2014-01-05 01:00:00,2014-01-05 07:00:00,2014-01-05 10:15:00,2014-01-05 10:45:00,8086914044.0,nan,CAL,2400,1737.32,0.0,50,50,36,6,9.75,0,3.2500000001164153,Train 8086914044 planned for 2014/01/02 arrived on 2014/01/05,Train 8086914044 was planned for 2014/01/02 but arrived on 2014/01/05,None,No Cancellation,None,"1) 2/1 04:00 : Waiting for empties to become available.
2) 2/1 16:45 : Waiting for empties to become available.
3) 3/1 04:00 : Waiting for empties to become available.
4) 3/1 16:45 : Empties on hand Location156 waiting for connection to Thabazimbi.
5) ",27939
41,2014-01-05 00:00:00,2014,1,1,1,Location54,Domestic Clients,Location54 to Location156 Depot,Location54,Location156,None Selected,None Selected,None Selected,nan,None Selected,None Selected,2014-01-05 00:00:00,NaT,Train Cancelled,NaT,NaT,NaT,NaT,nan,nan,None,2400,0.0,0.0,50,50,0,6,nan,0,nan,Train did not run,nan,Client,Slow Offloading,Client : Slow offloading due to public holiday.,1) 5/1 04:00 : Empties - CAL 22 :  On hand at Location156 Depot.  Waiting for more empties to become available.,27941
